timestamp,rule_id,rule_level,rule_description,srcip,agent,label,campaign_type
2026-07-13T18:50:12.607+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.609+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.612+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.614+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.616+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.618+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.621+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.623+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.625+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.627+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:12.629+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:13.933+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:14.016+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.146+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:14.220+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.236+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.338+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:14.392+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:14.447+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.496+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.560+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:14.599+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:14.713+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:16.211+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:27.648+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:28.430+0000,5762,4,sshd: connection reset,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:28.431+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:28.431+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:28.431+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:32.051+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:32.137+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:32.179+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:32.192+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:32.235+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:50:34.481+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:36.722+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:36.795+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.286+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.299+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.306+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.366+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.370+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.373+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.387+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.395+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.398+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.423+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.432+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.437+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.440+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.445+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.459+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.459+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.461+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.463+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.465+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.470+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.472+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.478+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.491+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.495+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.500+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.502+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.507+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.510+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.512+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.517+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.523+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.526+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.528+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.532+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.534+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.537+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.539+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.540+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.542+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.547+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.550+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.554+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.557+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:37.572+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.572+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.572+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.573+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.579+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.581+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.585+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.587+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.590+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.592+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.595+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.597+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.600+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.722+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.760+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.866+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.892+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.899+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.912+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:37.979+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.426+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.479+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.518+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:38.537+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.594+0000,86601,3,Suricata: Alert - SURICATA SSH invalid banner,,CibleWazuh,0,
2026-07-13T18:50:38.605+0000,86601,3,Suricata: Alert - SURICATA SSH invalid banner,,CibleWazuh,0,
2026-07-13T18:50:38.696+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:38.699+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:38.799+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.815+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.818+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.821+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:38.829+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:38.848+0000,86601,3,Suricata: Alert - SURICATA SSH invalid banner,,CibleWazuh,0,
2026-07-13T18:50:38.858+0000,86601,3,Suricata: Alert - SURICATA SSH invalid banner,,CibleWazuh,0,
2026-07-13T18:50:38.873+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.088+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:50:39.100+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.115+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.154+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.156+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.217+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:50:39.256+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.318+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.320+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.325+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.327+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.335+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.340+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.344+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.349+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.356+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.362+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.365+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.369+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.432+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.452+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.474+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.479+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.497+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.512+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.515+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.531+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:39.541+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.544+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.566+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.591+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.613+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.615+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.617+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.619+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.628+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.639+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.640+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.643+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.648+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.658+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.663+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.664+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.678+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.825+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.837+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.840+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.844+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.847+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.850+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:39.854+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:39.859+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.518+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:40.556+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.591+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.656+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.665+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:50:40.668+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:40.683+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:40.691+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.694+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.696+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:40.698+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:50:42.610+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:51.958+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:52.041+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:52.410+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:50:52.478+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:52.701+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:50:54.858+0000,5712,10,sshd: brute force trying to get access to the system. Non existent user.,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:54.858+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:54.858+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:50:54.858+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:08.383+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:51:08.478+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:08.483+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:08.520+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:51:08.551+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:51:08.563+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:08.571+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:51:08.592+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:08.622+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:09.281+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.281+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.281+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.281+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.282+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.282+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:09.282+0000,5710,5,sshd: Attempt to login using a non-existent user,192.168.30.10,UbuntuWazuh,0,
2026-07-13T18:51:13.040+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.172+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:13.225+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.228+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.239+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.302+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.305+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.353+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.356+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.366+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.376+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.403+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.407+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.516+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.542+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.542+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.553+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.563+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.573+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:13.584+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:26.053+0000,86601,3,Suricata: Alert - ET SCAN NMAP -sV version,,CibleWazuh,0,
2026-07-13T18:51:26.165+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:26.177+0000,86601,3,Suricata: Alert - ET SCAN NMAP SYN scan -sS,,CibleWazuh,0,
2026-07-13T18:51:26.183+0000,86601,3,Suricata: Alert - ET SCAN Port scan detected,,CibleWazuh,0,
2026-07-13T18:51:26.286+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
2026-07-13T18:51:26.413+0000,86601,3,Suricata: Alert - ET SCAN NMAP TCP connect -sT,,CibleWazuh,0,
